,DateTime,Angry,Disgust,Happy,Sad,Surprise,Neutral,Maximum Predicted Emotion
0,2019-11-30 14:42:39.329984,0.32635030150413513,0.00946510024368763,0.18403087556362152,0.12005745619535445,0.012381752021610735,,angry
1,2019-11-30 14:42:39.374894,0.32635030150413513,0.00946510024368763,0.18403087556362152,0.12005745619535445,0.012381752021610735,,angry
2,2019-11-30 14:42:39.414818,0.33692681789398193,0.009780536405742168,0.17326882481575012,0.1258918046951294,0.011889493092894554,,angry
3,2019-11-30 14:42:39.457676,0.1916592717170716,0.0052819419652223604,0.06923165172338486,0.3482685983181,0.009000602178275585,,sad
4,2019-11-30 14:42:39.498762,0.1916592717170716,0.0052819419652223604,0.06923165172338486,0.3482685983181,0.009000602178275585,,sad
5,2019-11-30 14:42:41.188814,0.08135827630758287,0.0031014448031783104,0.4503717422485352,0.04250204935669899,0.026678813621401787,,happy
6,2019-11-30 14:42:41.228733,0.08135827630758287,0.0031014448031783104,0.4503717422485352,0.04250204935669899,0.026678813621401787,,happy
7,2019-11-30 14:42:41.270621,0.08231080323457718,0.002553823869675398,0.6823940873146057,0.03971400111913681,0.02354568243026733,,happy
8,2019-11-30 14:42:41.314504,0.07357129454612732,0.002623536624014377,0.6313965320587158,0.0323433019220829,0.02616916596889496,,happy
9,2019-11-30 14:42:41.357749,0.07357129454612732,0.002623536624014377,0.6313965320587158,0.0323433019220829,0.02616916596889496,,happy
10,2019-11-30 14:42:41.398639,0.08929523080587387,0.0034977253526449203,0.6085812449455261,0.04210145398974418,0.02467961236834526,,happy
11,2019-11-30 14:42:41.458479,0.07390749454498291,0.002457194263115525,0.6395674347877502,0.030546292662620544,0.022603848949074745,,happy
12,2019-11-30 14:42:41.499370,0.07390749454498291,0.002457194263115525,0.6395674347877502,0.030546292662620544,0.022603848949074745,,happy
13,2019-11-30 14:42:41.540261,0.08143300563097,0.0039314297027885905,0.6487249732017517,0.0368611104786396,0.023018671199679368,,happy
14,2019-11-30 14:42:41.586162,0.10119611769914627,0.003996997140347958,0.5659677982330322,0.03804081305861473,0.024631667882204056,,happy
15,2019-11-30 14:42:41.627056,0.10119611769914627,0.003996997140347958,0.5659677982330322,0.03804081305861473,0.024631667882204056,,happy
16,2019-11-30 14:42:41.670972,0.0565539076924324,0.0015826080925762653,0.802276611328125,0.01932541839778424,0.018442478030920032,,happy
17,2019-11-30 14:42:41.713796,0.05900810286402702,0.0017357099568471313,0.7857865691184998,0.019911821931600567,0.01969940774142741,,happy
18,2019-11-30 14:42:41.778624,0.1061972677707672,0.004519965499639511,0.5700146555900574,0.041353341192007065,0.023616721853613853,,happy
19,2019-11-30 14:42:41.819563,0.1061972677707672,0.004519965499639511,0.5700146555900574,0.041353341192007065,0.023616721853613853,,happy
20,2019-11-30 14:42:41.863456,0.10323252528905867,0.0042015304788947105,0.74415522813797,0.04204491898417473,0.014211128465831281,,happy
21,2019-11-30 14:42:41.923269,0.10132870078086853,0.00414410000666976,0.613456130027771,0.03799206018447876,0.024229345843195915,,happy
22,2019-11-30 14:42:41.964160,0.10132870078086853,0.00414410000666976,0.613456130027771,0.03799206018447876,0.024229345843195915,,happy
23,2019-11-30 14:42:42.003057,0.08249200135469438,0.0031231909524649373,0.7738624215126038,0.028902154415845868,0.013445883989334106,,happy
24,2019-11-30 14:42:42.049931,0.11248907446861267,0.00580739276483655,0.6869451999664307,0.04307219758629799,0.016778402030467987,,happy
25,2019-11-30 14:42:42.090822,0.11248907446861267,0.00580739276483655,0.6869451999664307,0.04307219758629799,0.016778402030467987,,happy
26,2019-11-30 14:42:42.130139,0.08483541756868362,0.00333230197429657,0.6735811829566956,0.032354164868593216,0.022538751363754272,,happy
27,2019-11-30 14:42:42.181133,0.08585313707590103,0.0033438056707382198,0.7508124709129333,0.030237160623073574,0.014608222059905527,,happy
28,2019-11-30 14:42:42.222024,0.08585313707590103,0.0033438056707382198,0.7508124709129333,0.030237160623073574,0.014608222059905527,,happy
29,2019-11-30 14:42:42.260919,0.07502767443656921,0.002601925283670425,0.7734560966491699,0.02646397240459919,0.014864658936858175,,happy
30,2019-11-30 14:42:42.323038,0.11848179250955584,0.006915278732776642,0.6395560503005981,0.04567055776715279,0.02119406871497631,,happy
31,2019-11-30 14:42:42.366967,0.11848179250955584,0.006915278732776642,0.6395560503005981,0.04567055776715279,0.02119406871497631,,happy
32,2019-11-30 14:42:42.408853,0.13684959709644318,0.009529232047498226,0.6173853278160095,0.0540432333946228,0.02059756405651569,,happy
33,2019-11-30 14:42:42.450741,0.10186774283647536,0.0047665243037045,0.6942938566207886,0.036684375256299966,0.01962551474571228,,happy
34,2019-11-30 14:42:42.492629,0.10186774283647536,0.0047665243037045,0.6942938566207886,0.036684375256299966,0.01962551474571228,,happy
35,2019-11-30 14:42:42.536513,0.1047295704483986,0.0050805495120584965,0.7004655599594116,0.03851165622472763,0.0188679788261652,,happy
36,2019-11-30 14:42:42.578399,0.09994997084140778,0.0045256372541189185,0.7047994136810303,0.035883203148841865,0.01904766634106636,,happy
37,2019-11-30 14:42:42.618293,0.09994997084140778,0.0045256372541189185,0.7047994136810303,0.035883203148841865,0.01904766634106636,,happy
38,2019-11-30 14:42:42.658221,0.10579818487167356,0.005385716911405325,0.70354825258255,0.039237800985574715,0.017324350774288174,,happy
39,2019-11-30 14:42:42.722016,0.10234665125608444,0.005007050931453705,0.6923424005508423,0.03659353032708168,0.0187876895070076,,happy
40,2019-11-30 14:42:42.761909,0.10234665125608444,0.005007050931453705,0.6923424005508423,0.03659353032708168,0.0187876895070076,,happy
41,2019-11-30 14:42:42.801803,0.1062598004937172,0.00531183322891593,0.6841421723365784,0.0395263321697712,0.018793193623423576,,happy
42,2019-11-30 14:42:42.854662,0.11474497616291045,0.006195980124175549,0.6601244211196899,0.04096482321619988,0.02204342372715473,,happy
43,2019-11-30 14:42:42.894641,0.11474497616291045,0.006195980124175549,0.6601244211196899,0.04096482321619988,0.02204342372715473,,happy
44,2019-11-30 14:42:42.936674,0.1096346452832222,0.0055636041797697535,0.6900296807289124,0.03885538876056671,0.01806602254509926,,happy
45,2019-11-30 14:42:42.980557,0.1149398609995842,0.005814819596707821,0.6659588217735289,0.040121473371982574,0.02149262651801109,,happy
46,2019-11-30 14:42:43.023442,0.1149398609995842,0.005814819596707821,0.6659588217735289,0.040121473371982574,0.02149262651801109,,happy
47,2019-11-30 14:42:43.062371,0.10976415872573853,0.005569079425185919,0.7002248167991638,0.039822187274694436,0.0177761223167181,,happy
48,2019-11-30 14:42:43.122179,0.07484176754951477,0.0028723939321935177,0.7227884531021118,0.032172463834285736,0.020475894212722785,,happy
49,2019-11-30 14:42:43.164067,0.07484176754951477,0.0028723939321935177,0.7227884531021118,0.032172463834285736,0.020475894212722785,,happy
50,2019-11-30 14:42:43.207147,0.05936643108725548,0.002065882319584489,0.6920357942581177,0.02548740804195404,0.024361703544855118,,happy
51,2019-11-30 14:42:43.251057,0.08226510137319565,0.003277130424976349,0.7268829345703125,0.028364975005388263,0.01987287774682045,,happy
52,2019-11-30 14:42:43.291945,0.08226510137319565,0.003277130424976349,0.7268829345703125,0.028364975005388263,0.01987287774682045,,happy
53,2019-11-30 14:42:43.334830,0.10929384082555772,0.00575728714466095,0.7004029750823975,0.03991679474711418,0.01796415634453297,,happy
54,2019-11-30 14:42:43.378740,0.06634235382080078,0.002398055279627443,0.6838972568511963,0.028337195515632636,0.024220574647188187,,happy
55,2019-11-30 14:42:43.416611,0.06634235382080078,0.002398055279627443,0.6838972568511963,0.028337195515632636,0.024220574647188187,,happy
56,2019-11-30 14:42:43.457501,0.11540235579013824,0.006513370666652918,0.6817678809165955,0.0411185696721077,0.01960406079888344,,happy
57,2019-11-30 14:42:43.509541,0.08275794982910156,0.003215031698346138,0.7338501214981079,0.028101410716772083,0.020046252757310867,,happy
58,2019-11-30 14:42:43.549435,0.08275794982910156,0.003215031698346138,0.7338501214981079,0.028101410716772083,0.020046252757310867,,happy
59,2019-11-30 14:42:43.589363,0.11011207848787308,0.005594960879534483,0.6737014651298523,0.035425923764705665,0.02283565886318684,,happy
60,2019-11-30 14:42:43.652194,0.11340781301259995,0.0061295973137021065,0.6694601774215698,0.03979629650712013,0.020673023536801338,,happy
61,2019-11-30 14:42:43.697086,0.11340781301259995,0.0061295973137021065,0.6694601774215698,0.03979629650712013,0.020673023536801338,,happy
62,2019-11-30 14:42:43.736010,0.0726490244269371,0.002632735064253211,0.7730692625045776,0.027838388457894325,0.019071124494075768,,happy
63,2019-11-30 14:42:46.435996,0.115800142288208,0.00156927271746099,0.35433870553970337,0.14838576316833496,0.026418259367346764,,happy
64,2019-11-30 14:42:46.480876,0.115800142288208,0.00156927271746099,0.35433870553970337,0.14838576316833496,0.026418259367346764,,happy
65,2019-11-30 14:42:46.525089,0.013654637150466442,4.578172138280934e-06,0.8065264821052551,0.02303262054920196,0.007609137799590827,,happy
66,2019-11-30 14:42:46.579900,0.053039971739053726,0.0006845902535133064,0.6731535792350769,0.06682693213224411,0.03715867549180985,,happy
67,2019-11-30 14:42:46.621787,0.053039971739053726,0.0006845902535133064,0.6731535792350769,0.06682693213224411,0.03715867549180985,,happy
68,2019-11-30 14:42:46.708872,0.3632001578807831,0.1632682830095291,0.12902480363845825,0.1506788283586502,0.02186010405421257,,angry
